notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_HARD_FALSE_00108_03,hard,candidate,B0054,Département de la Vendée 054,NAME:vendee 054,services numériques,48450000,Telecom & Networks,équipements réseau,2021-07-02,,1,,0,SYN_HARD_SRC_00108,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_FALSE_00108_04,hard,candidate,B0335,Syndicat mixte numerique 335,NAME:syndicat mixte numerique 335,"prestations data, BI et cartographie décisionnelle incluant support, formation et maintenance",72261000,Software & Applications,data BI cartographie,2023-01-07,,1,,0,,false_candidate_other_buyer,accent_removed|different_buyer_similar_object|false_candidate|same_broad_category_wrong_need,False
SYN_HARD_FALSE_00108_05,hard,candidate,B0279,Département de Loire-Atlantique 279,NAME:loire atlantique 279,solution logicielle,48450000,Software & Applications,infogérance infrastructure,2022-05-21,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00109,hard,source,B0221,Centre hospitalier du Mans 221,NAME:centre hospitalier mans 221,solution logicielle,72317000,Cloud & Infrastructure,infogérance infrastructure,2018-08-30,,1,2022-08-30,0,SYN_HARD_SRC_00109,source,missing_duration,False
SYN_HARD_FALSE_00109_00,hard,candidate,B0221,Centre hospitalier du Mans 221,NAME:centre hospitalier mans 221,prestations informatiques,48730000,Cybersecurity,audit sécurité SI,2020-10-02,,1,,0,SYN_HARD_SRC_00109,false_candidate_same_buyer,false_candidate|generic_short_object,False
SYN_HARD_FALSE_00109_01,hard,candidate,B0221,Centre hospitalier du Mans 221,NAME:centre hospitalier mans 221,maintenance informatique,72600000,IT Services & Consulting,développement application web,2022-05-31,,1,,0,SYN_HARD_SRC_00109,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_HARD_SRC_00110,hard,source,B0101,SDIS 44 101,NAME:sdis 44 101,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72317000,Cloud & Infrastructure,hébergement cloud,2018-05-04,,1,2022-05-04,1,SYN_HARD_SRC_00110,source,missing_duration,False
SYN_HARD_TRUE_00110,hard,candidate,B0101,SDIS 44 101,NAME:sdis 44 101,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72317000,Cloud & Infrastructure,hébergement cloud,2022-12-17,,1,,0,SYN_HARD_SRC_00110,true_recurrence,none,False
SYN_HARD_FALSE_00110_00,hard,candidate,B0101,SDIS 44 101,NAME:sdis 44 101,développement d'une application web cartographique dans le cadre d'un accord-cadre,72600000,IT Services & Consulting,développement application web,2022-04-09,,1,,0,SYN_HARD_SRC_00110,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_HARD_SRC_00111,hard,source,B0192,Département de la Vendée 192,NAME:vendee 192,fourniture d'équipements réseau et prestations associées,32420000,Telecom & Networks,équipements réseau,2020-01-22,48.0,0,2024-01-22,1,SYN_HARD_SRC_00111,source,none,False
SYN_HARD_TRUE_00111,hard,candidate,B0192,CONSEIL DEPARTEMENTAL DE LA VENDEE 192,NAME:departemental vendee 192,équipements actifs pour l'infrastructure réseau,32400000,Telecom & Networks,équipements réseau,2024-04-08,,1,,0,SYN_HARD_SRC_00111,true_recurrence,accent_removed|buyer_abbreviation|case_variation|cpv_reclassification,False
SYN_HARD_FALSE_00111_00,hard,candidate,B0192,Département de la Vendée 192,NAME:vendee 192,"prestations data, BI et cartographie décisionnelle pour plusieurs sites",72314000,Data / BI / Cartography,data BI cartographie,2024-06-15,,1,,0,SYN_HARD_SRC_00111,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_HARD_SRC_00112,hard,source,B0228,SEMITAN 228,NAME:semitan 228,hébergement cloud et infogérance de plateformes numériques et accompagnement au déploiement,48820000,Cloud & Infrastructure,hébergement cloud,2019-06-02,36.0,0,2022-06-01,0,SYN_HARD_SRC_00112,source,none,False
SYN_HARD_SRC_00113,hard,source,B0195,Ville de Saint-Nazaire 195,NAME:saint nazaire 195,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32000000,Telecom & Networks,télécommunications,2017-07-09,,1,2021-07-09,0,SYN_HARD_SRC_00113,source,missing_duration,False
SYN_HARD_FALSE_00113_00,hard,candidate,B0002,CONSEIL REGIONAL PAYS DE LA LOIRE,NAME:pays loire,développement d'outils SIG et analyse de données et accompagnement au déploiement,72212326,Data / BI / Cartography,data BI cartographie,2018-07-17,,1,,0,,false_candidate_other_buyer,accent_removed|buyer_abbreviation|case_variation|different_buyer_similar_object|false_candidate,True
SYN_HARD_SRC_00114,hard,source,B0001,Nantes Métropole,NAME:nantes,fourniture d'équipements réseau et prestations associées,32000000,Telecom & Networks,équipements réseau,2017-03-01,12.0,0,2018-03-01,1,SYN_HARD_SRC_00114,source,none,True
SYN_HARD_TRUE_00114,hard,candidate,B0001,Nantes Métropole,NAME:nantes,renouvellement des commutateurs et routeurs du réseau pour plusieurs sites,32000000,Telecom & Networks,équipements réseau,2018-01-23,,1,,0,SYN_HARD_SRC_00114,true_recurrence,none,True
SYN_HARD_FALSE_00114_00,hard,candidate,B0038,Univ. de Nantes 038 Service informatique,NAME:univ nantes 038,assistance à maîtrise d'ouvrage numérique,32420000,Telecom & Networks,AMOA numérique,2018-01-24,,1,,0,,false_candidate_other_buyer,buyer_abbreviation|different_buyer_similar_object|false_candidate|legal_form_variation|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_HARD_SRC_00115,hard,source,B0120,Université d'Angers 120,NAME:d angers 120,maintenance informatique,72222300,Cybersecurity,audit sécurité SI,2021-10-08,48.0,0,2025-10-08,0,SYN_HARD_SRC_00115,source,none,False
SYN_HARD_SRC_00116,hard,source,B0028,Université d'Angers 028,NAME:d angers 028,"solution collaborative et environnement de travail numérique incluant support, formation et maintenance",,Digital Workplace & Collaboration,poste de travail,2017-09-08,36.0,0,2020-09-07,0,SYN_HARD_SRC_00116,source,missing_cpv,False
SYN_HARD_FALSE_00116_00,hard,candidate,B0028,Université d'Angers 028,NAME:d angers 028,exploitation d'une infrastructure cloud sécurisée et accompagnement au déploiement,79512000,Digital Workplace & Collaboration,hébergement cloud,2020-11-22,,1,,0,SYN_HARD_SRC_00116,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_HARD_FALSE_00116_01,hard,candidate,B0028,Université d'Angers 028,NAME:d angers 028,solution logicielle,,Digital Workplace & Collaboration,équipements réseau,2020-02-07,,1,,0,SYN_HARD_SRC_00116,false_candidate_same_buyer,false_candidate|missing_cpv|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_FALSE_00116_02,hard,candidate,B0028,Université d'Angers 028,NAME:d angers 028,"création d'un service en ligne et accompagnement technique incluant support, formation et maintenance",72224000,IT Services & Consulting,développement application web,2023-03-09,,1,,0,SYN_HARD_SRC_00116,false_candidate_same_buyer,false_candidate,False
SYN_HARD_SRC_00117,hard,source,B0321,ONIRIS 321,NAME:oniris 321,maintenance informatique,72300000,Data / BI / Cartography,data BI cartographie,2018-07-31,36.0,0,2021-07-30,0,SYN_HARD_SRC_00117,source,none,False
SYN_HARD_SRC_00118,hard,source,B0207,Ville de Nantes 207,NAME:nantes 207,solution collaborative et environnement de travail numérique,,Digital Workplace & Collaboration,poste de travail,2015-01-20,,1,2019-01-20,1,SYN_HARD_SRC_00118,source,missing_cpv|missing_duration,False
SYN_HARD_TRUE_00118,hard,candidate,B0207,Ville de Nantes 207,NAME:nantes 207,déploiement d'outils collaboratifs pour les agents avec prestations associées,48218000,Digital Workplace & Collaboration,poste de travail,2019-04-05,,1,,0,SYN_HARD_SRC_00118,true_recurrence,none,False
SYN_HARD_FALSE_00118_00,hard,candidate,B0207,Ville de Nantes 207,NAME:nantes 207,solution logicielle,48730000,Cybersecurity,audit sécurité SI,2016-03-11,,1,,0,SYN_HARD_SRC_00118,false_candidate_same_buyer,false_candidate,False
SYN_HARD_FALSE_00118_01,hard,candidate,B0122,Angers Loire Métropole 122,NAME:angers loire 122,solution logicielle,32400000,Telecom & Networks,équipements réseau,2019-09-12,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,False
SYN_HARD_FALSE_00118_02,hard,candidate,B0207,Ville de Nantes 207,NAME:nantes 207,infogérance de l'infrastructure informatique pour les besoins des services,72514000,Cloud & Infrastructure,infogérance infrastructure,2017-09-28,,1,,0,SYN_HARD_SRC_00118,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00119,hard,source,B0014,Centre hospitalier du Mans,NAME:centre hospitalier mans,services numériques,72810000,Cybersecurity,audit sécurité SI,2015-02-26,12.0,0,2016-02-26,1,SYN_HARD_SRC_00119,source,none,False
SYN_HARD_TRUE_00119,hard,candidate,B0014,Centre hospitalier du Mans,NAME:centre hospitalier mans,audits techniques et tests d'intrusion du SI dans le cadre d'un accord-cadre,72810000,Cybersecurity,audit sécurité SI,2016-01-30,,1,,0,SYN_HARD_SRC_00119,true_recurrence,none,False
SYN_HARD_FALSE_00119_00,hard,candidate,B0014,Centre hospitalier du Mans DSI,NAME:centre hospitalier mans,plateforme de valorisation des données territoriales et accompagnement au déploiement,72300000,Data / BI / Cartography,data BI cartographie,2018-02-08,,1,,0,SYN_HARD_SRC_00119,false_candidate_same_buyer,false_candidate|legal_form_variation,False
SYN_HARD_FALSE_00119_01,hard,candidate,B0014,Centre hospitalier du Mans,NAME:centre hospitalier mans,prestations informatiques,72810000,Telecom & Networks,équipements réseau,2016-05-22,,1,,0,SYN_HARD_SRC_00119,false_candidate_same_buyer,false_candidate|generic_short_object|same_or_generic_cpv_wrong_need,False
SYN_HARD_FALSE_00119_02,hard,candidate,B0014,Centre hospitalier du Mans,NAME:centre hospitalier mans,solution collaborative et environnement de travail numérique pour les besoins des services,72810000,Cybersecurity,poste de travail,2016-07-24,,1,,0,SYN_HARD_SRC_00119,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00120,hard,source,B0139,Nantes Métropole 139,NAME:nantes 139,services numériques,48820000,Cloud & Infrastructure,infogérance infrastructure,2021-02-19,48.0,0,2025-02-19,1,SYN_HARD_SRC_00120,source,none,False
SYN_HARD_TRUE_00120,hard,candidate,B0139,Nantes Métropole 139,NAME:nantes 139,"administration système, réseau et support d'exploitation",48820000,Cloud & Infrastructure,infogérance infrastructure,2024-01-14,,1,,0,SYN_HARD_SRC_00120,true_recurrence,timing_outlier,False
SYN_HARD_FALSE_00120_00,hard,candidate,B0139,Nantes Métropole 139,NAME:nantes 139,prestations informatiques,48820000,Telecom & Networks,équipements réseau,2025-09-24,,1,,0,SYN_HARD_SRC_00120,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_FALSE_00120_01,hard,candidate,B0073,CHU de Nantes 073,NAME:nantes 073,prestations informatiques,48820000,IT Services & Consulting,développement application web,2025-10-03,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|generic_short_object|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00121,hard,source,B0026,Département de Loire-Atlantique 026,NAME:loire atlantique 026,hébergement cloud et infogérance de plateformes numériques,72317000,Cloud & Infrastructure,hébergement cloud,2016-08-16,,1,2020-08-16,0,SYN_HARD_SRC_00121,source,missing_duration,False
SYN_HARD_FALSE_00121_00,hard,candidate,B0026,Département de Loire-Atlantique 026,NAME:loire atlantique 026,prestations informatiques,72222300,Cybersecurity,audit sécurité SI,2022-02-12,,1,,0,SYN_HARD_SRC_00121,false_candidate_same_buyer,false_candidate|generic_short_object,False
SYN_HARD_FALSE_00121_01,hard,candidate,B0119,CHU de Nantes 119,NAME:nantes 119,maintenance du logiciel métier bibliothèque,72415000,Cloud & Infrastructure,maintenance logiciel métier,2020-11-28,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_HARD_FALSE_00121_02,hard,candidate,B0024,Nantes Métropole 024,NAME:nantes 024,exploitation et supervision des serveurs et réseaux pour les besoins des services,72317000,Cloud & Infrastructure,infogérance infrastructure,2020-10-08,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,False
SYN_HARD_SRC_00122,hard,source,B0134,Conseil départemental de la Sarthe 134,NAME:departemental sarthe 134,infogérance de l'infrastructure informatique,72700000,Cloud & Infrastructure,infogérance infrastructure,2016-05-14,,1,2020-05-14,0,SYN_HARD_SRC_00122,source,missing_duration,False
SYN_HARD_SRC_00123,hard,source,B0025,Région Pays de la Loire 025,NAME:pays loire 025,prestations informatiques,72250000,IT Services & Consulting,développement application web,2015-04-27,36.0,0,2018-04-26,1,SYN_HARD_SRC_00123,source,none,False
SYN_HARD_TRUE_00123,hard,candidate,B0025,Région Pays de la Loire 025,NAME:pays loire 025,"prestations de développement, intégration et maintenance web dans le cadre d'un accord-cadre",72250000,IT Services & Consulting,développement application web,2018-04-16,,1,,0,SYN_HARD_SRC_00123,true_recurrence,none,False
SYN_HARD_SRC_00124,hard,source,B0246,Commune de Cholet 246,NAME:cholet 246,fourniture d'équipements réseau et prestations associées avec prestations associées,32000000,Telecom & Networks,équipements réseau,2021-10-23,12.0,0,2022-10-23,0,SYN_HARD_SRC_00124,source,none,False
SYN_HARD_SRC_00125,hard,source,B0313,Centre hospitalier du Mans 313,NAME:centre hospitalier mans 313,"hébergement cloud et infogérance de plateformes numériques incluant support, formation et maintenance",48820000,Cloud & Infrastructure,hébergement cloud,2020-01-08,18.0,0,2021-07-08,0,SYN_HARD_SRC_00125,source,none,False
SYN_HARD_FALSE_00125_00,hard,candidate,B0208,Nantes Métropole 208,NAME:nantes 208,services numériques,32000000,Telecom & Networks,équipements réseau,2021-11-28,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,False
SYN_HARD_FALSE_00125_01,hard,candidate,B0313,CH du Mans 313 - Direction des systèmes d'information,NAME:mans 313 d,prestations informatiques,64200000,Telecom & Networks,télécommunications,2022-04-19,,1,,0,SYN_HARD_SRC_00125,false_candidate_same_buyer,accent_removed|buyer_abbreviation|false_candidate|legal_form_variation|near_expected_end_wrong_need,False
SYN_HARD_SRC_00126,hard,source,B0001,Nantes Métropole,NAME:nantes,hébergement cloud et infogérance de plateformes numériques,72415000,Cloud & Infrastructure,hébergement cloud,2015-05-22,,1,2019-05-22,1,SYN_HARD_SRC_00126,source,missing_duration,True
SYN_HARD_TRUE_00126,hard,candidate,B0001,Nantes Métropole,NAME:nantes,hébergement cloud et infogérance de plateformes numériques et accompagnement au déploiement,72415000,Cloud & Infrastructure,hébergement cloud,2019-02-04,,1,,0,SYN_HARD_SRC_00126,true_recurrence,none,True
SYN_HARD_FALSE_00126_00,hard,candidate,B0001,Nantes Metropole,NAME:nantes,équipements actifs pour l'infrastructure réseau dans le cadre d'un accord-cadre,72415000,Telecom & Networks,équipements réseau,2019-06-09,,1,,0,SYN_HARD_SRC_00126,false_candidate_same_buyer,accent_removed|false_candidate|legal_form_variation|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_HARD_SRC_00127,hard,source,B0064,Vendée Eau 064,NAME:vendee eau 064,prestations d'audit de sécurité du système d'information,,Cybersecurity,audit sécurité SI,2016-09-06,72.0,0,2022-09-06,0,SYN_HARD_SRC_00127,source,missing_cpv,False
SYN_HARD_FALSE_00127_00,hard,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,fourniture d'équipements réseau et prestations associées,32000000,Telecom & Networks,équipements réseau,2022-09-07,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_HARD_FALSE_00127_01,hard,candidate,B0064,Vendée Eau 064,NAME:vendee eau 064,prestations informatiques,72222300,Cybersecurity,développement application web,2018-11-30,,1,,0,SYN_HARD_SRC_00127,false_candidate_same_buyer,false_candidate|generic_short_object|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00128,hard,source,B0227,MAIRIE DE LAVAL 227,NAME:laval 227,audit sécurité SI,72222300,Cybersecurity,audit sécurité SI,2018-06-22,,1,2022-06-22,0,SYN_HARD_SRC_00128,source,accent_removed|case_variation|missing_duration,False
SYN_HARD_FALSE_00128_00,hard,candidate,B0227,Mairie de Laval 227,NAME:laval 227,développement d'une application web collaborative pour plusieurs sites,72222300,Cybersecurity,développement application web,2022-10-23,,1,,0,SYN_HARD_SRC_00128,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00129,hard,source,B0183,ONIRIS 183,NAME:oniris 183,prestations informatiques,72222300,Cybersecurity,audit sécurité SI,2019-01-14,,1,2023-01-14,0,SYN_HARD_SRC_00129,source,missing_duration,False
SYN_HARD_FALSE_00129_00,hard,candidate,B0118,Département de Loire-Atlantique 118,NAME:loire atlantique 118,exploitation d'une infrastructure cloud sécurisée,72222300,Cloud & Infrastructure,hébergement cloud,2020-11-17,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_or_generic_cpv_wrong_need,False
SYN_HARD_FALSE_00129_01,hard,candidate,B0183,ONIRIS 183,NAME:oniris 183,équipements actifs pour l'infrastructure réseau,64200000,Telecom & Networks,équipements réseau,2023-01-06,,1,,0,SYN_HARD_SRC_00129,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_HARD_FALSE_00129_02,hard,candidate,B0069,Ville de Nantes 069,NAME:nantes 069,"maintenance du logiciel métier ressources humaines incluant support, formation et maintenance",72222300,Cybersecurity,maintenance logiciel métier,2022-04-13,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00130,hard,source,B0005,Université d'Angers,NAME:d angers,services de télécommunications fixes et mobiles avec prestations associées,32400000,Telecom & Networks,télécommunications,2018-01-12,48.0,0,2022-01-12,1,SYN_HARD_SRC_00130,source,none,True
SYN_HARD_TRUE_00130,hard,candidate,B0005,Université d'Angers,NAME:d angers,liaisons télécoms et services de connectivité,32000000,Telecom & Networks,télécommunications,2022-01-07,,1,,0,SYN_HARD_SRC_00130,true_recurrence,generic_cpv_replacement|timing_outlier,True
SYN_HARD_FALSE_00130_00,hard,candidate,B0076,Angers Loire Métropole 076,NAME:angers loire 076,acquisition de matériels de télécommunications pour les besoins des services,32500000,Telecom & Networks,équipements réseau,2019-10-18,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_broad_category_wrong_need,False
SYN_HARD_FALSE_00130_01,hard,candidate,B0005,Université d'Angers,NAME:d angers,maintenance informatique,32400000,Cloud & Infrastructure,hébergement cloud,2022-02-19,,1,,0,SYN_HARD_SRC_00130,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_HARD_SRC_00131,hard,source,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,développement d'une application web collaborative et accompagnement au déploiement,72200000,IT Services & Consulting,développement application web,2020-08-31,,1,2024-08-31,0,SYN_HARD_SRC_00131,source,missing_duration,False
SYN_HARD_FALSE_00131_00,hard,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,prestations de conseil et pilotage de projets digitaux pour les besoins des services,72200000,AMOA numérique,AMOA numérique,2025-06-20,,1,,0,SYN_HARD_SRC_00131,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_FALSE_00131_01,hard,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,"prestations data, BI et cartographie décisionnelle et accompagnement au déploiement",72200000,IT Services & Consulting,data BI cartographie,2024-11-23,,1,,0,SYN_HARD_SRC_00131,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_FALSE_00131_02,hard,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,prestations d'audit de sécurité du système d'information dans le cadre d'un accord-cadre,72222300,Cybersecurity,audit sécurité SI,2024-03-28,,1,,0,SYN_HARD_SRC_00131,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_HARD_FALSE_00131_03,hard,candidate,B0098,Ville du Mans 098 - Direction des systèmes d'information,NAME:mans 098 d,maintenance du logiciel métier finances,72200000,Software & Applications,maintenance logiciel métier,2022-08-15,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|legal_form_variation|same_or_generic_cpv_wrong_need,False
SYN_HARD_FALSE_00131_04,hard,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,services numériques,72200000,IT Services & Consulting,hébergement cloud,2025-04-07,,1,,0,SYN_HARD_SRC_00131,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00132,hard,source,B0001,Nantes Métropole,NAME:nantes,prestations d'audit de sécurité du système d'information avec prestations associées,72212732,Cybersecurity,audit sécurité SI,2021-03-30,,1,2025-03-30,0,SYN_HARD_SRC_00132,source,missing_duration,True
SYN_HARD_FALSE_00132_00,hard,candidate,B0295,Conseil départemental de la Sarthe 295,NAME:departemental sarthe 295,renouvellement des commutateurs et routeurs du réseau pour les besoins des services,72212732,Cybersecurity,équipements réseau,2024-08-13,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00133,hard,source,B0110,Vendée Eau 110,NAME:vendee eau 110,assistance à maîtrise d'ouvrage numérique,71356300,AMOA numérique,AMOA numérique,2018-10-17,12.0,0,2019-10-17,1,SYN_HARD_SRC_00133,source,legal_form_variation,False
SYN_HARD_TRUE_00133,hard,candidate,B0110,Vendée Eau 110,NAME:vendee eau 110,solution logicielle,71356300,AMOA numérique,AMOA numérique,2020-02-25,,1,,0,SYN_HARD_SRC_00133,true_recurrence,object_shortening,False
SYN_HARD_SRC_00134,hard,source,B0330,Département de la Vendée 330,NAME:vendee 330,"maintenance du logiciel métier gestion des usagers incluant support, formation et maintenance",48311100,Software & Applications,maintenance logiciel métier,2019-08-01,36.0,0,2022-07-31,0,SYN_HARD_SRC_00134,source,none,False
SYN_HARD_FALSE_00134_00,hard,candidate,B0330,Département de la Vendée 330,NAME:vendee 330,prestations informatiques,48000000,Software & Applications,data BI cartographie,2022-10-05,,1,,0,SYN_HARD_SRC_00134,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_HARD_FALSE_00134_01,hard,candidate,B0066,Mairie de Laval 066,NAME:laval 066,conception et réalisation d'une plateforme numérique documentaire dans le cadre d'un accord-cadre,72267100,Software & Applications,développement application web,2022-07-25,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_HARD_SRC_00135,hard,source,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,solution logicielle,79411000,AMOA numérique,AMOA numérique,2018-09-13,24.0,0,2020-09-12,1,SYN_HARD_SRC_00135,source,none,False
SYN_HARD_TRUE_00135,hard,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,maintenance informatique,79411000,AMOA numérique,AMOA numérique,2020-04-26,,1,,0,SYN_HARD_SRC_00135,true_recurrence,object_shortening,False
SYN_HARD_FALSE_00135_00,hard,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,prestations informatiques,79411000,Telecom & Networks,télécommunications,2020-08-29,,1,,0,SYN_HARD_SRC_00135,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00136,hard,source,B0278,Région Pays de la Loire 278,NAME:pays loire 278,services numériques,72200000,IT Services & Consulting,développement application web,2019-03-13,24.0,0,2021-03-12,1,SYN_HARD_SRC_00136,source,none,False
SYN_HARD_TRUE_00136,hard,candidate,B0278,Région Pays de la Loire 278,NAME:pays loire 278,conception et réalisation d'une plateforme numérique cartographique,72000000,IT Services & Consulting,développement application web,2022-08-18,,1,,0,SYN_HARD_SRC_00136,true_recurrence,generic_cpv_replacement|timing_outlier,False
SYN_HARD_FALSE_00136_00,hard,candidate,B0278,Région Pays de la Loire 278,NAME:pays loire 278,maintenance du logiciel métier finances pour plusieurs sites,48000000,Software & Applications,maintenance logiciel métier,2020-06-24,,1,,0,SYN_HARD_SRC_00136,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_HARD_SRC_00137,hard,source,B0184,Ville de Nantes 184,NAME:nantes 184,solution collaborative et environnement de travail numérique pour plusieurs sites,72413000,Digital Workplace & Collaboration,poste de travail,2021-04-18,36.0,0,2024-04-17,1,SYN_HARD_SRC_00137,source,none,False
SYN_HARD_TRUE_00137,hard,candidate,B0184,Ville de Nantes 184,NAME:nantes 184,solution collaborative et environnement de travail numérique,72413000,Digital Workplace & Collaboration,poste de travail,2022-08-25,,1,,0,SYN_HARD_SRC_00137,true_recurrence,timing_outlier,False
SYN_HARD_SRC_00138,hard,source,B0332,SDIS 85 332,NAME:sdis 85 332,fourniture d'équipements réseau et prestations associées et accompagnement au déploiement,32400000,Telecom & Networks,équipements réseau,2019-01-30,6.0,0,2019-07-31,1,SYN_HARD_SRC_00138,source,none,False
SYN_HARD_TRUE_00138,hard,candidate,B0332,SDIS 85 332,NAME:sdis 85 332,fourniture d'équipements réseau et prestations associées avec prestations associées,32000000,Telecom & Networks,équipements réseau,2019-08-27,,1,,0,SYN_HARD_SRC_00138,true_recurrence,generic_cpv_replacement,False
SYN_HARD_FALSE_00138_00,hard,candidate,B0332,SDIS 85 332,NAME:sdis 85 332,solution logicielle,32400000,AMOA numérique,AMOA numérique,2019-12-30,,1,,0,SYN_HARD_SRC_00138,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,False
SYN_HARD_SRC_00139,hard,source,B0041,Vendée Eau 041,NAME:vendee eau 041,services de télécommunications fixes et mobiles,32500000,Telecom & Networks,télécommunications,2021-12-16,36.0,0,2024-12-15,0,SYN_HARD_SRC_00139,source,none,False
SYN_HARD_SRC_00140,hard,source,B0057,Ville de Saint-Nazaire 057,NAME:saint nazaire 057,services numériques,72212732,Cybersecurity,audit sécurité SI,2019-08-13,36.0,0,2022-08-12,1,SYN_HARD_SRC_00140,source,none,False
SYN_HARD_TRUE_00140,hard,candidate,B0057,Ville de Saint-Nazaire 057,NAME:saint nazaire 057,audit sécurité SI,72212732,Cybersecurity,audit sécurité SI,2021-12-22,,1,,0,SYN_HARD_SRC_00140,true_recurrence,object_shortening,False
SYN_HARD_SRC_00141,hard,source,B0342,Mairie de Laval 342,NAME:laval 342,services de télécommunications fixes et mobiles et accompagnement au déploiement,64200000,Telecom & Networks,télécommunications,2018-05-17,48.0,0,2022-05-17,1,SYN_HARD_SRC_00141,source,none,False
